Time	Node	Type	Packets	
864	3	CacheHits	0
864	3	CacheMisses	0
864	4	CacheHits	0
864	4	CacheMisses	0
864	5	CacheHits	0
864	5	CacheMisses	1
864	6	CacheHits	0
864	6	CacheMisses	1
864	7	CacheHits	0
864	7	CacheMisses	1
864	8	CacheHits	0
864	8	CacheMisses	1
865	0	CacheHits	0
865	0	CacheMisses	0
865	1	CacheHits	0
865	1	CacheMisses	0
865	2	CacheHits	0
865	2	CacheMisses	1
865	3	CacheHits	0
865	3	CacheMisses	0
865	4	CacheHits	0
865	4	CacheMisses	0
865	5	CacheHits	0
865	5	CacheMisses	1
865	6	CacheHits	0
865	6	CacheMisses	1
865	7	CacheHits	0
865	7	CacheMisses	1
865	8	CacheHits	0
865	8	CacheMisses	1
866	0	CacheHits	0
866	0	CacheMisses	0
866	1	CacheHits	0
866	1	CacheMisses	0
866	2	CacheHits	0
866	2	CacheMisses	1
866	3	CacheHits	0
866	3	CacheMisses	0
866	4	CacheHits	0
866	4	CacheMisses	0
866	5	CacheHits	0
866	5	CacheMisses	1
866	6	CacheHits	0
866	6	CacheMisses	1
866	7	CacheHits	0
866	7	CacheMisses	1
866	8	CacheHits	0
866	8	CacheMisses	1
867	0	CacheHits	0
867	0	CacheMisses	0
867	1	CacheHits	0
867	1	CacheMisses	0
867	2	CacheHits	0
867	2	CacheMisses	1
867	3	CacheHits	0
867	3	CacheMisses	0
867	4	CacheHits	0
867	4	CacheMisses	0
867	5	CacheHits	0
867	5	CacheMisses	1
867	6	CacheHits	0
867	6	CacheMisses	1
867	7	CacheHits	0
867	7	CacheMisses	1
867	8	CacheHits	0
867	8	CacheMisses	1
868	0	CacheHits	0
868	0	CacheMisses	0
868	1	CacheHits	0
868	1	CacheMisses	0
868	2	CacheHits	0
868	2	CacheMisses	1
868	3	CacheHits	0
868	3	CacheMisses	0
868	4	CacheHits	0
868	4	CacheMisses	0
868	5	CacheHits	0
868	5	CacheMisses	1
868	6	CacheHits	0
868	6	CacheMisses	1
868	7	CacheHits	0
868	7	CacheMisses	1
868	8	CacheHits	0
868	8	CacheMisses	1
869	0	CacheHits	0
869	0	CacheMisses	0
869	1	CacheHits	0
869	1	CacheMisses	0
869	2	CacheHits	0
869	2	CacheMisses	1
869	3	CacheHits	0
869	3	CacheMisses	0
869	4	CacheHits	0
869	4	CacheMisses	0
869	5	CacheHits	0
869	5	CacheMisses	1
869	6	CacheHits	0
869	6	CacheMisses	1
869	7	CacheHits	0
869	7	CacheMisses	1
869	8	CacheHits	0
869	8	CacheMisses	1
870	0	CacheHits	0
870	0	CacheMisses	0
870	1	CacheHits	0
870	1	CacheMisses	0
870	2	CacheHits	0
870	2	CacheMisses	1
870	3	CacheHits	0
870	3	CacheMisses	0
870	4	CacheHits	0
870	4	CacheMisses	0
870	5	CacheHits	0
870	5	CacheMisses	1
870	6	CacheHits	0
870	6	CacheMisses	1
870	7	CacheHits	0
870	7	CacheMisses	1
870	8	CacheHits	0
870	8	CacheMisses	1
871	0	CacheHits	0
871	0	CacheMisses	0
871	1	CacheHits	0
871	1	CacheMisses	0
871	2	CacheHits	0
871	2	CacheMisses	1
871	3	CacheHits	0
871	3	CacheMisses	0
871	4	CacheHits	0
871	4	CacheMisses	0
871	5	CacheHits	0
871	5	CacheMisses	1
871	6	CacheHits	0
871	6	CacheMisses	1
871	7	CacheHits	0
871	7	CacheMisses	1
871	8	CacheHits	0
871	8	CacheMisses	1
872	0	CacheHits	0
872	0	CacheMisses	0
872	1	CacheHits	0
872	1	CacheMisses	0
872	2	CacheHits	0
872	2	CacheMisses	1
872	3	CacheHits	0
872	3	CacheMisses	0
872	4	CacheHits	0
872	4	CacheMisses	0
872	5	CacheHits	0
872	5	CacheMisses	1
872	6	CacheHits	0
872	6	CacheMisses	1
872	7	CacheHits	0
872	7	CacheMisses	1
872	8	CacheHits	0
872	8	CacheMisses	1
873	0	CacheHits	0
873	0	CacheMisses	0
873	1	CacheHits	0
873	1	CacheMisses	0
873	2	CacheHits	0
873	2	CacheMisses	1
873	3	CacheHits	0
873	3	CacheMisses	0
873	4	CacheHits	0
873	4	CacheMisses	0
873	5	CacheHits	0
873	5	CacheMisses	1
873	6	CacheHits	0
873	6	CacheMisses	1
873	7	CacheHits	0
873	7	CacheMisses	1
873	8	CacheHits	0
873	8	CacheMisses	1
874	0	CacheHits	0
874	0	CacheMisses	0
874	1	CacheHits	0
874	1	CacheMisses	0
874	2	CacheHits	0
874	2	CacheMisses	1
874	3	CacheHits	0
874	3	CacheMisses	0
874	4	CacheHits	0
874	4	CacheMisses	0
874	5	CacheHits	0
874	5	CacheMisses	1
874	6	CacheHits	0
874	6	CacheMisses	1
874	7	CacheHits	0
874	7	CacheMisses	1
874	8	CacheHits	0
874	8	CacheMisses	1
875	0	CacheHits	0
875	0	CacheMisses	0
875	1	CacheHits	0
875	1	CacheMisses	0
875	2	CacheHits	0
875	2	CacheMisses	1
875	3	CacheHits	0
875	3	CacheMisses	0
875	4	CacheHits	0
875	4	CacheMisses	0
875	5	CacheHits	0
875	5	CacheMisses	1
875	6	CacheHits	0
875	6	CacheMisses	1
875	7	CacheHits	0
875	7	CacheMisses	1
875	8	CacheHits	0
875	8	CacheMisses	1
876	0	CacheHits	0
876	0	CacheMisses	0
876	1	CacheHits	0
876	1	CacheMisses	0
876	2	CacheHits	0
876	2	CacheMisses	1
876	3	CacheHits	0
876	3	CacheMisses	0
876	4	CacheHits	0
876	4	CacheMisses	0
876	5	CacheHits	0
876	5	CacheMisses	1
876	6	CacheHits	0
876	6	CacheMisses	1
876	7	CacheHits	0
876	7	CacheMisses	1
876	8	CacheHits	0
876	8	CacheMisses	1
877	0	CacheHits	0
877	0	CacheMisses	0
877	1	CacheHits	0
877	1	CacheMisses	0
877	2	CacheHits	0
877	2	CacheMisses	1
877	3	CacheHits	0
877	3	CacheMisses	0
877	4	CacheHits	0
877	4	CacheMisses	0
877	5	CacheHits	0
877	5	CacheMisses	1
877	6	CacheHits	0
877	6	CacheMisses	1
877	7	CacheHits	0
877	7	CacheMisses	1
877	8	CacheHits	0
877	8	CacheMisses	1
878	0	CacheHits	0
878	0	CacheMisses	0
878	1	CacheHits	0
878	1	CacheMisses	0
878	2	CacheHits	0
878	2	CacheMisses	1
878	3	CacheHits	0
878	3	CacheMisses	0
878	4	CacheHits	0
878	4	CacheMisses	0
878	5	CacheHits	0
878	5	CacheMisses	1
878	6	CacheHits	0
878	6	CacheMisses	1
878	7	CacheHits	0
878	7	CacheMisses	1
878	8	CacheHits	0
878	8	CacheMisses	1
879	0	CacheHits	0
879	0	CacheMisses	0
879	1	CacheHits	0
879	1	CacheMisses	0
879	2	CacheHits	0
879	2	CacheMisses	1
879	3	CacheHits	0
879	3	CacheMisses	0
879	4	CacheHits	0
879	4	CacheMisses	0
879	5	CacheHits	0
879	5	CacheMisses	1
879	6	CacheHits	0
879	6	CacheMisses	1
879	7	CacheHits	0
879	7	CacheMisses	1
879	8	CacheHits	0
879	8	CacheMisses	1
880	0	CacheHits	0
880	0	CacheMisses	0
880	1	CacheHits	0
880	1	CacheMisses	0
880	2	CacheHits	0
880	2	CacheMisses	1
880	3	CacheHits	0
880	3	CacheMisses	0
880	4	CacheHits	0
880	4	CacheMisses	0
880	5	CacheHits	0
880	5	CacheMisses	1
880	6	CacheHits	0
880	6	CacheMisses	1
880	7	CacheHits	0
880	7	CacheMisses	1
880	8	CacheHits	0
880	8	CacheMisses	1
881	0	CacheHits	0
881	0	CacheMisses	0
881	1	CacheHits	0
881	1	CacheMisses	0
881	2	CacheHits	0
881	2	CacheMisses	1
881	3	CacheHits	0
881	3	CacheMisses	0
881	4	CacheHits	0
881	4	CacheMisses	0
881	5	CacheHits	0
881	5	CacheMisses	1
881	6	CacheHits	0
881	6	CacheMisses	1
881	7	CacheHits	0
881	7	CacheMisses	1
881	8	CacheHits	0
881	8	CacheMisses	1
882	0	CacheHits	0
882	0	CacheMisses	0
882	1	CacheHits	0
882	1	CacheMisses	0
882	2	CacheHits	0
882	2	CacheMisses	1
882	3	CacheHits	0
882	3	CacheMisses	0
882	4	CacheHits	0
882	4	CacheMisses	0
882	5	CacheHits	0
882	5	CacheMisses	1
882	6	CacheHits	0
882	6	CacheMisses	1
882	7	CacheHits	0
882	7	CacheMisses	1
882	8	CacheHits	0
882	8	CacheMisses	1
883	0	CacheHits	0
883	0	CacheMisses	0
883	1	CacheHits	0
883	1	CacheMisses	0
883	2	CacheHits	0
883	2	CacheMisses	1
883	3	CacheHits	0
883	3	CacheMisses	0
883	4	CacheHits	0
883	4	CacheMisses	0
883	5	CacheHits	0
883	5	CacheMisses	1
883	6	CacheHits	0
883	6	CacheMisses	1
883	7	CacheHits	0
883	7	CacheMisses	1
883	8	CacheHits	0
883	8	CacheMisses	1
884	0	CacheHits	0
884	0	CacheMisses	0
884	1	CacheHits	0
884	1	CacheMisses	0
884	2	CacheHits	0
884	2	CacheMisses	1
884	3	CacheHits	0
884	3	CacheMisses	0
884	4	CacheHits	0
884	4	CacheMisses	0
884	5	CacheHits	0
884	5	CacheMisses	1
884	6	CacheHits	0
884	6	CacheMisses	1
884	7	CacheHits	0
884	7	CacheMisses	1
884	8	CacheHits	0
884	8	CacheMisses	1
885	0	CacheHits	0
885	0	CacheMisses	0
885	1	CacheHits	0
885	1	CacheMisses	0
885	2	CacheHits	0
885	2	CacheMisses	1
885	3	CacheHits	0
885	3	CacheMisses	0
885	4	CacheHits	0
885	4	CacheMisses	0
885	5	CacheHits	0
885	5	CacheMisses	1
885	6	CacheHits	0
885	6	CacheMisses	1
885	7	CacheHits	0
885	7	CacheMisses	1
885	8	CacheHits	0
885	8	CacheMisses	1
886	0	CacheHits	0
886	0	CacheMisses	0
886	1	CacheHits	0
886	1	CacheMisses	0
886	2	CacheHits	0
886	2	CacheMisses	1
886	3	CacheHits	0
886	3	CacheMisses	0
886	4	CacheHits	0
886	4	CacheMisses	0
886	5	CacheHits	0
886	5	CacheMisses	1
886	6	CacheHits	0
886	6	CacheMisses	1
886	7	CacheHits	0
886	7	CacheMisses	1
886	8	CacheHits	0
886	8	CacheMisses	1
887	0	CacheHits	0
887	0	CacheMisses	0
887	1	CacheHits	0
887	1	CacheMisses	0
887	2	CacheHits	0
887	2	CacheMisses	1
887	3	CacheHits	0
887	3	CacheMisses	0
887	4	CacheHits	0
887	4	CacheMisses	0
887	5	CacheHits	0
887	5	CacheMisses	1
887	6	CacheHits	0
887	6	CacheMisses	1
887	7	CacheHits	0
887	7	CacheMisses	1
887	8	CacheHits	0
887	8	CacheMisses	1
888	0	CacheHits	0
888	0	CacheMisses	0
888	1	CacheHits	0
888	1	CacheMisses	0
888	2	CacheHits	0
888	2	CacheMisses	1
888	3	CacheHits	0
888	3	CacheMisses	0
888	4	CacheHits	0
888	4	CacheMisses	0
888	5	CacheHits	0
888	5	CacheMisses	1
888	6	CacheHits	0
888	6	CacheMisses	1
888	7	CacheHits	0
888	7	CacheMisses	1
888	8	CacheHits	0
888	8	CacheMisses	1
889	0	CacheHits	0
889	0	CacheMisses	0
889	1	CacheHits	0
889	1	CacheMisses	0
889	2	CacheHits	0
889	2	CacheMisses	1
889	3	CacheHits	0
889	3	CacheMisses	0
889	4	CacheHits	0
889	4	CacheMisses	0
889	5	CacheHits	0
889	5	CacheMisses	1
889	6	CacheHits	0
889	6	CacheMisses	1
889	7	CacheHits	0
889	7	CacheMisses	1
889	8	CacheHits	0
889	8	CacheMisses	1
890	0	CacheHits	0
890	0	CacheMisses	0
890	1	CacheHits	0
890	1	CacheMisses	0
890	2	CacheHits	0
890	2	CacheMisses	1
890	3	CacheHits	0
890	3	CacheMisses	0
890	4	CacheHits	0
890	4	CacheMisses	0
890	5	CacheHits	0
890	5	CacheMisses	1
890	6	CacheHits	0
890	6	CacheMisses	1
890	7	CacheHits	0
890	7	CacheMisses	1
890	8	CacheHits	0
890	8	CacheMisses	1
891	0	CacheHits	0
891	0	CacheMisses	0
891	1	CacheHits	0
891	1	CacheMisses	0
891	2	CacheHits	0
891	2	CacheMisses	1
891	3	CacheHits	0
891	3	CacheMisses	0
891	4	CacheHits	0
891	4	CacheMisses	0
891	5	CacheHits	0
891	5	CacheMisses	1
891	6	CacheHits	0
891	6	CacheMisses	1
891	7	CacheHits	0
891	7	CacheMisses	1
891	8	CacheHits	0
891	8	CacheMisses	1
892	0	CacheHits	0
892	0	CacheMisses	0
892	1	CacheHits	0
892	1	CacheMisses	0
892	2	CacheHits	0
892	2	CacheMisses	1
892	3	CacheHits	0
892	3	CacheMisses	0
892	4	CacheHits	0
892	4	CacheMisses	0
892	5	CacheHits	0
892	5	CacheMisses	1
892	6	CacheHits	0
892	6	CacheMisses	1
892	7	CacheHits	0
892	7	CacheMisses	1
892	8	CacheHits	0
892	8	CacheMisses	1
893	0	CacheHits	0
893	0	CacheMisses	0
893	1	CacheHits	0
893	1	CacheMisses	0
893	2	CacheHits	0
893	2	CacheMisses	1
893	3	CacheHits	0
893	3	CacheMisses	0
893	4	CacheHits	0
893	4	CacheMisses	0
893	5	CacheHits	0
893	5	CacheMisses	1
893	6	CacheHits	0
893	6	CacheMisses	1
893	7	CacheHits	0
893	7	CacheMisses	1
893	8	CacheHits	0
893	8	CacheMisses	1
894	0	CacheHits	0
894	0	CacheMisses	0
894	1	CacheHits	0
894	1	CacheMisses	0
894	2	CacheHits	0
894	2	CacheMisses	1
894	3	CacheHits	0
894	3	CacheMisses	0
894	4	CacheHits	0
894	4	CacheMisses	0
894	5	CacheHits	0
894	5	CacheMisses	1
894	6	CacheHits	0
894	6	CacheMisses	1
894	7	CacheHits	0
894	7	CacheMisses	1
894	8	CacheHits	0
894	8	CacheMisses	1
895	0	CacheHits	0
895	0	CacheMisses	0
895	1	CacheHits	0
895	1	CacheMisses	0
895	2	CacheHits	0
895	2	CacheMisses	1
895	3	CacheHits	0
895	3	CacheMisses	0
895	4	CacheHits	0
895	4	CacheMisses	0
895	5	CacheHits	0
895	5	CacheMisses	1
895	6	CacheHits	0
895	6	CacheMisses	1
895	7	CacheHits	0
895	7	CacheMisses	1
895	8	CacheHits	0
895	8	CacheMisses	1
896	0	CacheHits	0
896	0	CacheMisses	0
896	1	CacheHits	0
896	1	CacheMisses	0
896	2	CacheHits	0
896	2	CacheMisses	1
896	3	CacheHits	0
896	3	CacheMisses	0
896	4	CacheHits	0
896	4	CacheMisses	0
896	5	CacheHits	0
896	5	CacheMisses	1
896	6	CacheHits	0
896	6	CacheMisses	1
896	7	CacheHits	0
896	7	CacheMisses	1
896	8	CacheHits	0
896	8	CacheMisses	1
897	0	CacheHits	0
897	0	CacheMisses	0
897	1	CacheHits	0
897	1	CacheMisses	0
897	2	CacheHits	0
897	2	CacheMisses	1
897	3	CacheHits	0
897	3	CacheMisses	0
897	4	CacheHits	0
897	4	CacheMisses	0
897	5	CacheHits	0
897	5	CacheMisses	1
897	6	CacheHits	0
897	6	CacheMisses	1
897	7	CacheHits	0
897	7	CacheMisses	1
897	8	CacheHits	0
897	8	CacheMisses	1
898	0	CacheHits	0
898	0	CacheMisses	0
898	1	CacheHits	0
898	1	CacheMisses	0
898	2	CacheHits	0
898	2	CacheMisses	1
898	3	CacheHits	0
898	3	CacheMisses	0
898	4	CacheHits	0
898	4	CacheMisses	0
898	5	CacheHits	0
898	5	CacheMisses	1
898	6	CacheHits	0
898	6	CacheMisses	1
898	7	CacheHits	0
898	7	CacheMisses	1
898	8	CacheHits	0
898	8	CacheMisses	1
899	0	CacheHits	0
899	0	CacheMisses	0
899	1	CacheHits	0
899	1	CacheMisses	0
899	2	CacheHits	0
899	2	CacheMisses	1
899	3	CacheHits	0
899	3	CacheMisses	0
899	4	CacheHits	0
899	4	CacheMisses	0
899	5	CacheHits	0
899	5	CacheMisses	1
899	6	CacheHits	0
899	6	CacheMisses	1
899	7	CacheHits	0
899	7	CacheMisses	1
899	8	CacheHits	0
899	8	CacheMisses	1
900	0	CacheHits	0
900	0	CacheMisses	0
900	1	CacheHits	0
900	1	CacheMisses	0
900	2	CacheHits	0
900	2	CacheMisses	1
900	3	CacheHits	0
900	3	CacheMisses	0
900	4	CacheHits	0
900	4	CacheMisses	0
900	5	CacheHits	0
900	5	CacheMisses	1
900	6	CacheHits	0
900	6	CacheMisses	1
900	7	CacheHits	0
900	7	CacheMisses	1
900	8	CacheHits	0
900	8	CacheMisses	1
901	0	CacheHits	0
901	0	CacheMisses	0
901	1	CacheHits	0
901	1	CacheMisses	0
901	2	CacheHits	0
901	2	CacheMisses	1
901	3	CacheHits	0
901	3	CacheMisses	0
901	4	CacheHits	0
901	4	CacheMisses	0
901	5	CacheHits	0
901	5	CacheMisses	1
901	6	CacheHits	0
901	6	CacheMisses	1
901	7	CacheHits	0
901	7	CacheMisses	1
901	8	CacheHits	0
901	8	CacheMisses	1
902	0	CacheHits	0
902	0	CacheMisses	0
902	1	CacheHits	0
902	1	CacheMisses	0
902	2	CacheHits	0
902	2	CacheMisses	1
902	3	CacheHits	0
902	3	CacheMisses	0
902	4	CacheHits	0
902	4	CacheMisses	0
902	5	CacheHits	0
902	5	CacheMisses	1
902	6	CacheHits	0
902	6	CacheMisses	1
902	7	CacheHits	0
902	7	CacheMisses	1
902	8	CacheHits	0
902	8	CacheMisses	1
903	0	CacheHits	0
903	0	CacheMisses	0
903	1	CacheHits	0
903	1	CacheMisses	0
903	2	CacheHits	0
903	2	CacheMisses	1
903	3	CacheHits	0
903	3	CacheMisses	0
903	4	CacheHits	0
903	4	CacheMisses	0
903	5	CacheHits	0
903	5	CacheMisses	1
903	6	CacheHits	0
903	6	CacheMisses	1
903	7	CacheHits	0
903	7	CacheMisses	1
903	8	CacheHits	0
903	8	CacheMisses	1
904	0	CacheHits	0
904	0	CacheMisses	0
904	1	CacheHits	0
904	1	CacheMisses	0
904	2	CacheHits	0
904	2	CacheMisses	1
904	3	CacheHits	0
904	3	CacheMisses	0
904	4	CacheHits	0
904	4	CacheMisses	0
904	5	CacheHits	0
904	5	CacheMisses	1
904	6	CacheHits	0
904	6	CacheMisses	1
904	7	CacheHits	0
904	7	CacheMisses	1
904	8	CacheHits	0
904	8	CacheMisses	1
905	0	CacheHits	0
905	0	CacheMisses	0
905	1	CacheHits	0
905	1	CacheMisses	0
905	2	CacheHits	0
905	2	CacheMisses	1
905	3	CacheHits	0
905	3	CacheMisses	0
905	4	CacheHits	0
905	4	CacheMisses	0
905	5	CacheHits	0
905	5	CacheMisses	1
905	6	CacheHits	0
905	6	CacheMisses	1
905	7	CacheHits	0
905	7	CacheMisses	1
905	8	CacheHits	0
905	8	CacheMisses	1
906	0	CacheHits	0
906	0	CacheMisses	0
906	1	CacheHits	0
906	1	CacheMisses	0
906	2	CacheHits	0
906	2	CacheMisses	1
906	3	CacheHits	0
906	3	CacheMisses	0
906	4	CacheHits	0
906	4	CacheMisses	0
906	5	CacheHits	0
906	5	CacheMisses	1
906	6	CacheHits	0
906	6	CacheMisses	1
906	7	CacheHits	0
906	7	CacheMisses	1
906	8	CacheHits	0
906	8	CacheMisses	1
907	0	CacheHits	0
907	0	CacheMisses	0
907	1	CacheHits	0
907	1	CacheMisses	0
907	2	CacheHits	0
907	2	CacheMisses	1
907	3	CacheHits	0
907	3	CacheMisses	0
907	4	CacheHits	0
907	4	CacheMisses	0
907	5	CacheHits	0
907	5	CacheMisses	1
907	6	CacheHits	0
907	6	CacheMisses	1
907	7	CacheHits	0
907	7	CacheMisses	1
907	8	CacheHits	0
907	8	CacheMisses	1
908	0	CacheHits	0
908	0	CacheMisses	0
908	1	CacheHits	0
908	1	CacheMisses	0
908	2	CacheHits	0
908	2	CacheMisses	1
908	3	CacheHits	0
908	3	CacheMisses	0
908	4	CacheHits	0
908	4	CacheMisses	0
908	5	CacheHits	0
908	5	CacheMisses	1
908	6	CacheHits	0
908	6	CacheMisses	1
908	7	CacheHits	0
908	7	CacheMisses	1
908	8	CacheHits	0
908	8	CacheMisses	1
909	0	CacheHits	0
909	0	CacheMisses	0
909	1	CacheHits	0
909	1	CacheMisses	0
909	2	CacheHits	0
909	2	CacheMisses	1
909	3	CacheHits	0
909	3	CacheMisses	0
909	4	CacheHits	0
909	4	CacheMisses	0
909	5	CacheHits	0
909	5	CacheMisses	1
909	6	CacheHits	0
909	6	CacheMisses	1
909	7	CacheHits	0
909	7	CacheMisses	1
909	8	CacheHits	0
909	8	CacheMisses	1
910	0	CacheHits	0
910	0	CacheMisses	0
910	1	CacheHits	0
910	1	CacheMisses	0
910	2	CacheHits	0
910	2	CacheMisses	1
910	3	CacheHits	0
910	3	CacheMisses	0
910	4	CacheHits	0
910	4	CacheMisses	0
910	5	CacheHits	0
910	5	CacheMisses	1
910	6	CacheHits	0
910	6	CacheMisses	1
910	7	CacheHits	0
910	7	CacheMisses	1
910	8	CacheHits	0
910	8	CacheMisses	1
911	0	CacheHits	0
911	0	CacheMisses	0
911	1	CacheHits	0
911	1	CacheMisses	0
911	2	CacheHits	0
911	2	CacheMisses	1
911	3	CacheHits	0
911	3	CacheMisses	0
911	4	CacheHits	0
911	4	CacheMisses	0
911	5	CacheHits	0
911	5	CacheMisses	1
911	6	CacheHits	0
911	6	CacheMisses	1
911	7	CacheHits	0
911	7	CacheMisses	1
911	8	CacheHits	0
911	8	CacheMisses	1
912	0	CacheHits	0
912	0	CacheMisses	0
912	1	CacheHits	0
912	1	CacheMisses	0
912	2	CacheHits	0
912	2	CacheMisses	1
912	3	CacheHits	0
912	3	CacheMisses	0
912	4	CacheHits	0
912	4	CacheMisses	0
912	5	CacheHits	0
912	5	CacheMisses	1
912	6	CacheHits	0
912	6	CacheMisses	1
912	7	CacheHits	0
912	7	CacheMisses	1
912	8	CacheHits	0
912	8	CacheMisses	1
913	0	CacheHits	0
913	0	CacheMisses	0
913	1	CacheHits	0
913	1	CacheMisses	0
913	2	CacheHits	0
913	2	CacheMisses	1
913	3	CacheHits	0
913	3	CacheMisses	0
913	4	CacheHits	0
913	4	CacheMisses	0
913	5	CacheHits	0
913	5	CacheMisses	1
913	6	CacheHits	0
913	6	CacheMisses	1
913	7	CacheHits	0
913	7	CacheMisses	1
913	8	CacheHits	0
913	8	CacheMisses	1
914	0	CacheHits	0
914	0	CacheMisses	0
914	1	CacheHits	0
914	1	CacheMisses	0
914	2	CacheHits	0
914	2	CacheMisses	1
914	3	CacheHits	0
914	3	CacheMisses	0
914	4	CacheHits	0
914	4	CacheMisses	0
914	5	CacheHits	0
914	5	CacheMisses	1
914	6	CacheHits	0
914	6	CacheMisses	1
914	7	CacheHits	0
914	7	CacheMisses	1
914	8	CacheHits	0
914	8	CacheMisses	1
915	0	CacheHits	0
915	0	CacheMisses	0
915	1	CacheHits	0
915	1	CacheMisses	0
915	2	CacheHits	0
915	2	CacheMisses	1
915	3	CacheHits	0
915	3	CacheMisses	0
915	4	CacheHits	0
915	4	CacheMisses	0
915	5	CacheHits	0
915	5	CacheMisses	1
915	6	CacheHits	0
915	6	CacheMisses	1
915	7	CacheHits	0
915	7	CacheMisses	1
915	8	CacheHits	0
915	8	CacheMisses	1
916	0	CacheHits	0
916	0	CacheMisses	0
916	1	CacheHits	0
916	1	CacheMisses	0
916	2	CacheHits	0
916	2	CacheMisses	1
916	3	CacheHits	0
916	3	CacheMisses	0
916	4	CacheHits	0
916	4	CacheMisses	0
916	5	CacheHits	0
916	5	CacheMisses	1
916	6	CacheHits	0
916	6	CacheMisses	1
916	7	CacheHits	0
916	7	CacheMisses	1
916	8	CacheHits	0
916	8	CacheMisses	1
917	0	CacheHits	0
917	0	CacheMisses	0
917	1	CacheHits	0
917	1	CacheMisses	0
917	2	CacheHits	0
917	2	CacheMisses	1
917	3	CacheHits	0
917	3	CacheMisses	0
917	4	CacheHits	0
917	4	CacheMisses	0
917	5	CacheHits	0
917	5	CacheMisses	1
917	6	CacheHits	0
917	6	CacheMisses	1
917	7	CacheHits	0
917	7	CacheMisses	1
917	8	CacheHits	0
917	8	CacheMisses	1
918	0	CacheHits	0
918	0	CacheMisses	0
918	1	CacheHits	0
918	1	CacheMisses	0
918	2	CacheHits	0
918	2	CacheMisses	1
918	3	CacheHits	0
918	3	CacheMisses	0
918	4	CacheHits	0
918	4	CacheMisses	0
918	5	CacheHits	0
918	5	CacheMisses	1
918	6	CacheHits	0
918	6	CacheMisses	1
918	7	CacheHits	0
918	7	CacheMisses	1
918	8	CacheHits	0
918	8	CacheMisses	1
919	0	CacheHits	0
919	0	CacheMisses	0
919	1	CacheHits	0
919	1	CacheMisses	0
919	2	CacheHits	0
919	2	CacheMisses	1
919	3	CacheHits	0
919	3	CacheMisses	0
919	4	CacheHits	0
919	4	CacheMisses	0
919	5	CacheHits	0
919	5	CacheMisses	1
919	6	CacheHits	0
919	6	CacheMisses	1
919	7	CacheHits	0
919	7	CacheMisses	1
919	8	CacheHits	0
919	8	CacheMisses	1
920	0	CacheHits	0
920	0	CacheMisses	0
920	1	CacheHits	0
920	1	CacheMisses	0
920	2	CacheHits	0
920	2	CacheMisses	1
920	3	CacheHits	0
920	3	CacheMisses	0
920	4	CacheHits	0
920	4	CacheMisses	0
920	5	CacheHits	0
920	5	CacheMisses	1
920	6	CacheHits	0
920	6	CacheMisses	1
920	7	CacheHits	0
920	7	CacheMisses	1
920	8	CacheHits	0
920	8	CacheMisses	1
921	0	CacheHits	0
921	0	CacheMisses	0
921	1	CacheHits	0
921	1	CacheMisses	0
921	2	CacheHits	0
921	2	CacheMisses	1
921	3	CacheHits	0
921	3	CacheMisses	0
921	4	CacheHits	0
921	4	CacheMisses	0
921	5	CacheHits	0
921	5	CacheMisses	1
921	6	CacheHits	0
921	6	CacheMisses	1
921	7	CacheHits	0
921	7	CacheMisses	1
921	8	CacheHits	0
921	8	CacheMisses	1
922	0	CacheHits	0
922	0	CacheMisses	0
922	1	CacheHits	0
922	1	CacheMisses	0
922	2	CacheHits	0
922	2	CacheMisses	1
922	3	CacheHits	0
922	3	CacheMisses	0
922	4	CacheHits	0
922	4	CacheMisses	0
922	5	CacheHits	0
922	5	CacheMisses	1
922	6	CacheHits	0
922	6	CacheMisses	1
922	7	CacheHits	0
922	7	CacheMisses	1
922	8	CacheHits	0
922	8	CacheMisses	1
923	0	CacheHits	0
923	0	CacheMisses	0
923	1	CacheHits	0
923	1	CacheMisses	0
923	2	CacheHits	0
923	2	CacheMisses	1
923	3	CacheHits	0
923	3	CacheMisses	0
923	4	CacheHits	0
923	4	CacheMisses	0
923	5	CacheHits	0
923	5	CacheMisses	1
923	6	CacheHits	0
923	6	CacheMisses	1
923	7	CacheHits	0
923	7	CacheMisses	1
923	8	CacheHits	0
923	8	CacheMisses	1
924	0	CacheHits	0
924	0	CacheMisses	0
924	1	CacheHits	0
924	1	CacheMisses	0
924	2	CacheHits	0
924	2	CacheMisses	1
924	3	CacheHits	0
924	3	CacheMisses	0
924	4	CacheHits	0
924	4	CacheMisses	0
924	5	CacheHits	0
924	5	CacheMisses	1
924	6	CacheHits	0
924	6	CacheMisses	1
924	7	CacheHits	0
924	7	CacheMisses	1
924	8	CacheHits	0
924	8	CacheMisses	1
925	0	CacheHits	0
925	0	CacheMisses	0
925	1	CacheHits	0
925	1	CacheMisses	0
925	2	CacheHits	0
925	2	CacheMisses	1
925	3	CacheHits	0
925	3	CacheMisses	0
925	4	CacheHits	0
925	4	CacheMisses	0
925	5	CacheHits	0
925	5	CacheMisses	1
925	6	CacheHits	0
925	6	CacheMisses	1
925	7	CacheHits	0
925	7	CacheMisses	1
925	8	CacheHits	0
925	8	CacheMisses	1
926	0	CacheHits	0
926	0	CacheMisses	0
926	1	CacheHits	0
926	1	CacheMisses	0
926	2	CacheHits	0
926	2	CacheMisses	1
926	3	CacheHits	0
926	3	CacheMisses	0
